FIRE SIZE,DC,DMC,FFMC,ISI,BUI,FWI
0.04,233.72803,164.26854,98.735016,30.418568,163.21817,74.92891
0.01,233.72803,164.26854,98.735016,30.418568,163.21817,74.92891
1.0,233.72803,164.26854,98.735016,30.418568,163.21817,74.92891
0.8,254.18169,120.09904,97.18404,21.913576,119.88086,56.23518
0.07,319.05695,166.26408,95.72836,14.701491,165.75322,48.207504
122.0,385.4232,165.6181,94.58571,13.41948,165.47969,45.489544
1.5,540.0441,167.45528,89.5209,7.4888706,188.66153,31.86682
1.0,523.85486,135.40599,89.99929,10.249016,164.50734,38.2035
0.01,233.72803,164.26854,98.735016,30.418568,163.21817,74.92891
0.1,717.40894,246.59367,98.74665,30.16369,265.2514,78.507935
0.1,212.3162,111.80718,96.144226,12.156943,111.47508,37.617847
7.17,582.5667,148.82204,92.22473,14.579011,181.64003,48.78152
5.0,531.8038,140.27377,91.821335,11.789541,169.06316,42.06769
4.0,265.90482,186.99307,98.64488,27.570383,185.7449,72.29083
1.0,416.0054,194.58183,94.517075,11.119322,194.20757,41.47752
2.3,281.80377,188.18854,97.48356,22.62037,187.03975,64.250786
0.4,355.99976,154.61826,96.90477,25.890577,154.4726,67.22296
0.5,941.61584,315.2318,98.95839,25.779812,343.21335,71.864815
0.1,306.79037,222.89038,98.59717,25.18696,221.209,69.82699
1.0,394.83505,196.89821,96.87988,31.159243,196.36308,78.31191
1.0,554.8786,175.22615,90.53696,8.448908,195.84033,34.717724
0.12,749.20624,232.4435,98.82386,32.61098,261.81488,82.157906
1.0,299.34595,202.2826,97.58723,26.030464,200.98589,70.56618
0.4,315.9592,230.67896,98.61299,32.956394,228.89886,82.09998
0.1,562.0337,178.4705,90.25045,7.951248,198.97926,33.41948
0.5,211.02551,129.7151,97.58656,24.286013,129.10901,61.460266
0.1,438.21564,287.04745,98.70885,25.008488,285.01123,70.38065
0.1,299.34595,202.2826,97.58723,26.030464,200.98589,70.56618
0.1,244.30441,175.19412,98.71085,28.122337,174.01285,72.38877
0.5,736.6752,262.61383,97.931885,27.926918,277.71997,75.11543
0.75,447.33267,231.92802,93.55089,11.987187,231.1358,44.29759
0.01,345.20612,186.20581,96.06664,18.207914,185.53577,56.20681
0.01,240.03075,123.55032,97.47122,22.795763,123.21043,58.188774
0.21,516.79944,113.84016,87.23906,5.3187003,146.8244,23.805082
0.5,649.788,272.88733,96.1557,24.208345,272.6973,68.939514
0.01,493.6406,143.13232,89.68306,10.238378,165.96194,38.25141
0.5,354.26608,193.1017,96.118004,18.812798,192.37338,57.645496
5.0,918.149,412.98767,99.97117,26.805374,412.11755,73.61144
9.0,317.27795,215.59361,96.440956,25.39289,214.16116,69.97591
1.5,421.8487,218.51741,97.03479,20.92223,217.79256,62.351646
0.25,976.0979,266.0147,94.93081,13.048549,316.4352,47.286995
5.0,571.0302,162.05563,94.5579,15.446815,189.59552,50.91548
0.01,509.71298,152.33334,91.48879,7.8177047,174.37898,32.346176
1.0,468.23892,313.23874,98.64757,14.768658,310.8171,51.097145
12.0,352.52728,208.65424,98.63746,18.655615,207.63228,57.871223
2.0,580.31464,168.7675,94.608765,17.144602,195.44,54.551193
0.01,709.1408,289.7133,98.59095,24.744743,289.62305,69.96127
1.0,556.59814,348.99118,98.67821,21.802553,346.4758,64.9881
0.25,789.0118,268.52435,99.031044,27.897913,290.1672,75.149734
0.01,931.6262,188.0902,87.421364,5.9055405,249.99757,27.90602
0.1,709.3607,196.6902,92.73596,13.337151,232.3302,47.416096
1.0,313.2929,233.90895,98.48218,29.114311,232.02927,76.383064
0.25,924.6416,400.00302,99.22381,17.963104,399.4505,57.790306
0.1,445.61053,286.05438,98.6298,30.897825,284.1087,79.788704
0.27,221.6182,125.74711,97.36966,16.622746,125.26872,48.100166
0.18,535.7857,361.3415,97.06571,24.753605,358.2723,70.16082
0.25,576.27966,365.789,98.61501,29.76473,363.00998,78.29272
0.1,576.27966,365.789,98.61501,29.76473,363.00998,78.29272
0.01,245.47086,133.9803,95.45267,13.794456,133.52174,43.67905
4.0,524.0987,305.32397,95.382225,11.658541,303.60458,43.99636
2.0,529.8797,311.85352,97.2675,14.119038,310.03043,49.67701
0.01,470.83554,259.9825,97.86302,21.97566,258.8221,64.91675
1.5,560.05023,128.68372,86.604996,5.532975,163.46712,25.200302
0.01,470.83554,259.9825,97.86302,21.97566,258.8221,64.91675
0.25,470.83554,259.9825,97.86302,21.97566,258.8221,64.91675
0.1,393.61502,245.66931,98.72461,15.581258,244.20763,52.429527
0.25,827.0789,297.303,96.32709,18.689016,313.17245,59.11027
0.01,662.1086,153.66055,92.18156,14.980565,194.48315,50.124126
0.01,849.4854,286.5042,95.65037,15.861522,310.88202,53.41962
0.2,1028.03,298.2239,91.746254,9.689849,345.72046,39.123383
1.0,365.28452,208.14294,97.38288,22.479061,207.22112,64.82054
0.1,632.49445,213.03502,92.4451,9.960886,231.30298,39.328888
1.0,208.18898,98.38519,91.726685,11.792042,98.20758,34.855637
0.12,214.5564,64.7397,88.555954,8.415675,73.80504,24.0352
0.13,101.635315,35.601963,84.365776,2.5511844,37.960682,6.320223
0.25,401.65353,14.7184,83.48319,2.156288,26.966375,4.226401
0.01,425.08646,68.47436,67.048935,1.1096702,97.63164,5.4605274
0.01,nan,nan,nan,nan,nan,nan
0.01,71.99122,28.334185,86.36542,3.3194273,28.563465,6.7464547
0.01,263.043,108.947556,87.53852,7.5265017,108.90636,27.011232
0.12,267.89706,111.90597,91.06426,7.357243,111.85325,26.910563
0.5,279.49738,138.42842,93.01153,12.085015,138.0994,40.560165
0.01,48.52959,12.4368305,84.799034,2.307455,15.160555,3.0010877
0.1,597.9435,108.0526,87.340416,5.7388253,148.85661,25.208708
0.1,137.10393,33.312325,84.42586,5.690148,41.447975,13.2304325
0.1,167.4989,32.00031,81.81528,3.457201,43.313324,9.019559
0.3,203.95181,40.105186,76.147766,1.5506738,53.774673,4.9350777
0.01,88.41859,26.054235,87.80165,3.7556696,30.004768,7.7765265
0.1,24.211813,10.824367,87.958,4.6228395,10.771659,5.2178326
0.01,63.71338,30.434568,88.56398,9.463424,30.338507,16.586264
0.1,144.72684,30.371775,87.52015,4.9440913,39.841248,11.571107
0.01,208.58519,47.02762,87.07072,4.722645,60.15108,14.071852
0.01,28.958061,14.199539,89.57951,7.484049,14.10159,9.351102
1.0,85.24784,57.314312,92.86647,8.141128,56.95749,20.523489
0.01,176.57556,82.604996,83.68101,5.0710993,82.46254,17.693346
0.01,nan,nan,nan,nan,nan,nan
2.0,nan,nan,nan,nan,nan,nan
1.0,65.105,48.975716,93.962135,16.34629,48.580956,30.800589
0.5,60.936066,38.005005,93.26715,12.984912,37.75126,23.267786
0.5,66.232,41.180824,92.42729,12.82133,40.92113,23.98854
0.01,31.182465,15.864726,93.995186,13.488387,15.748072,15.794537
1.0,nan,nan,nan,nan,nan,nan
1.0,43.30152,17.955492,90.31328,4.9414463,17.93772,7.3822875
1.0,20.229935,8.039794,85.28003,2.8026683,8.0658,2.4435964
3.0,43.595844,22.871807,87.537865,3.6091673,22.734083,6.3422327
1.0,59.893368,22.791693,86.95456,2.993794,23.359987,5.38397
1.0,77.5777,31.326586,61.420303,1.2746359,31.321402,2.5317688
1.0,57.983295,22.097206,86.39658,4.0605755,22.631998,7.056804
1.0,335.0745,145.55804,92.609764,10.863589,145.42258,38.44964
0.1,332.74066,206.77252,96.53725,16.814573,205.64177,54.224083
0.01,683.9571,181.19415,92.809006,14.670927,218.00404,50.094402
2.0,295.55115,131.60728,97.97234,27.568691,131.4512,66.75385
0.01,173.9321,73.40136,91.260704,16.190197,73.35694,37.302917
0.01,44.430717,11.31749,84.47705,2.7017426,13.828753,3.402682
0.25,110.255066,56.56808,92.15555,18.41031,56.395416,35.791042
0.1,257.65155,102.18667,91.36166,7.2099094,102.62178,25.507187
0.5,139.12509,84.67351,93.08132,19.494555,84.288445,44.913883
0.1,115.34778,61.109856,93.12481,8.471818,60.90593,21.86522
0.1,50.60483,29.298128,91.79973,9.374339,29.10161,16.126024
1.0,115.34778,61.109856,93.12481,8.471818,60.90593,21.86522
0.1,149.37111,94.162,94.40541,13.277541,93.70407,36.862576
1.5,161.53218,59.654728,80.72201,3.2740111,62.03489,10.691648
2.2,524.6069,120.497574,91.47011,8.947066,153.08783,34.337543
0.01,293.22775,125.81409,93.05623,8.601149,125.7171,31.391521
0.07,nan,nan,nan,nan,nan,nan
1.0,275.34363,143.52185,96.40573,30.68739,143.09682,72.98763
0.1,nan,nan,nan,nan,nan,nan
0.1,nan,nan,nan,nan,nan,nan
0.1,279.08652,146.38925,93.41338,21.777172,145.94362,59.660355
0.1,285.2649,148.45999,91.81025,16.328938,148.01958,50.115337
0.1,nan,nan,nan,nan,nan,nan
0.1,338.13422,174.52292,94.71982,21.330294,173.99808,61.278526
0.12,289.05057,151.07396,91.038155,13.454683,150.61668,44.554703
0.01,367.1965,169.50475,95.78137,19.980408,169.2198,58.57294
0.01,367.1965,169.50475,95.78137,19.980408,169.2198,58.57294
0.01,181.47804,46.609245,71.24486,1.0650994,56.768604,3.416046
0.01,nan,nan,nan,nan,nan,nan
0.25,302.71307,116.7447,92.92119,9.7060585,118.87536,33.298706
0.25,302.71307,116.7447,92.92119,9.7060585,118.87536,33.298706
0.1,295.65723,161.37267,95.01288,13.056863,160.7963,44.421432
0.05,194.93,56.490982,90.378914,11.061225,65.51565,27.345678
1.0,359.17593,195.65747,96.455505,19.073908,194.91734,58.235935
0.1,25.134314,12.522262,91.83436,8.930025,12.41767,10.196803
2.0,203.77785,64.58541,90.574265,10.324807,72.067825,27.363174
1.0,312.55414,178.72595,96.690704,21.790262,177.97043,62.32346
0.1,142.58029,23.183907,85.90766,6.5559335,32.966663,13.061397
0.1,nan,nan,nan,nan,nan,nan
0.1,207.42323,67.407715,90.798706,19.464102,74.383316,42.306385
0.1,40.602116,26.519892,95.386345,21.075314,26.26728,27.476671
0.01,39.971935,27.106907,94.424324,25.221394,26.834517,31.335917
0.01,39.971935,27.106907,94.424324,25.221394,26.834517,31.335917
1.0,nan,nan,nan,nan,nan,nan
2.0,40.602116,26.519892,95.386345,21.075314,26.26728,27.476671
0.1,nan,nan,nan,nan,nan,nan
0.1,nan,nan,nan,nan,nan,nan
1.0,388.40292,225.97354,97.44059,19.157152,224.87804,59.241398
1.0,388.40292,225.97354,97.44059,19.157152,224.87804,59.241398
0.25,174.66354,48.491642,92.89353,10.483082,57.24861,24.62099
0.1,nan,nan,nan,nan,nan,nan
1.0,340.76953,153.86095,96.82247,16.862307,153.64806,51.6278
0.1,51.90071,37.713245,95.81386,15.978397,37.37748,26.75869
0.01,340.76953,153.86095,96.82247,16.862307,153.64806,51.6278
1.0,50.07558,22.62853,92.310036,9.22582,22.566408,14.018777
0.25,340.76953,153.86095,96.82247,16.862307,153.64806,51.6278
0.01,315.62036,189.69385,97.101234,17.174911,188.76398,54.352882
0.1,419.98935,224.22394,97.63622,13.581705,223.38521,47.82257
0.01,321.38428,195.51959,97.15294,18.43362,194.52231,57.012096
100.0,335.0745,145.55804,92.609764,10.863589,145.42258,38.44964
2.0,335.0745,145.55804,92.609764,10.863589,145.42258,38.44964
0.25,400.85962,239.2499,97.57146,16.53271,237.98111,54.31388
0.5,337.8463,204.30077,96.95208,18.089485,203.25566,56.65469
0.1,343.81622,210.50873,97.00373,18.300177,209.38707,57.240433
0.01,311.72418,161.11601,96.01033,14.487625,160.64047,47.43803
1.0,343.81622,210.50873,97.00373,18.300177,209.38707,57.240433
1.0,352.58774,165.44405,96.705574,19.730125,165.13657,57.837585
0.25,61.539425,32.986248,94.04533,13.086176,32.825,21.857565
0.01,64.96468,52.770096,96.11385,15.163131,52.313866,30.34063
1.0,62.56281,48.095695,94.50849,14.0830555,47.691833,27.58846
0.01,543.1307,115.51723,95.10586,15.388973,150.83342,48.526
0.06,29.436028,13.601733,88.1273,3.7217433,13.532455,4.773906
0.1,344.8137,152.00531,90.01424,9.232137,151.83698,34.98
0.25,69.59478,53.637814,93.32189,15.739774,53.209267,31.368177
0.04,34.801025,21.218899,89.73578,4.5019298,21.009209,7.4221277
0.25,74.768295,57.438217,92.320404,10.503809,56.99479,24.599825
0.1,539.65967,125.25401,93.69149,9.259893,158.52477,35.439533
0.1,243.00964,96.81407,89.89167,8.789031,97.008575,28.451122
0.01,419.32733,258.04523,96.05814,17.435272,256.5221,56.34357
2.0,75.592354,58.78045,92.72742,14.568207,58.323097,31.131432
0.1,243.00964,96.81407,89.89167,8.789031,97.008575,28.451122
22.0,72.976555,55.5837,91.85627,10.507091,55.153927,24.201393
0.01,558.7593,126.80208,91.13187,6.789039,161.8057,28.936676
0.1,77.92421,58.711452,90.63108,7.4714165,58.2747,19.518034
0.01,366.81854,176.0827,91.00118,8.014571,175.70174,32.935394
0.1,363.1777,226.96227,92.21846,9.159411,225.65572,37.16843
0.1,563.9941,130.36371,91.16526,7.012554,165.24123,29.725735
1.0,177.29565,34.309525,81.86333,4.790379,46.245808,12.270612
0.1,434.83484,270.57043,92.056274,18.171795,268.8951,57.89967
1.0,nan,nan,nan,nan,nan,nan
0.1,353.39035,140.19029,71.36833,1.9550184,140.7708,11.026117
0.1,355.23627,166.78015,88.348366,13.494946,166.46837,45.7092
2.0,nan,nan,nan,nan,nan,nan
1.0,374.0039,122.15434,94.59312,27.849733,134.49188,67.64372
0.1,380.10135,128.47606,96.50253,18.266088,139.26854,52.823914
0.5,380.10135,128.47606,96.50253,18.266088,139.26854,52.823914
1.0,559.38666,88.04108,90.14396,7.539695,126.36222,28.77333
14.0,380.10135,128.47606,96.50253,18.266088,139.26854,52.823914
0.25,457.0002,152.56387,96.86396,20.77487,166.31894,59.78242
0.25,24.823004,11.249314,88.38953,5.1784124,11.19007,5.954722
0.5,545.9391,86.68433,93.972824,11.191774,124.10508,37.19198
0.12,552.4984,92.85937,94.841545,9.314699,130.77132,33.58702
0.01,410.0121,139.75919,97.25284,21.89821,150.9144,60.38847
1.25,400.79733,148.76656,96.79758,20.588882,154.32684,58.47497
1.0,36.328793,25.77825,96.75632,22.160837,25.48677,28.054193
3.0,41.28379,27.438042,96.46501,18.6571,27.174904,25.655636
0.1,277.5611,88.70133,95.6845,15.649437,98.61537,41.98819
0.25,400.79733,148.76656,96.79758,20.588882,154.32684,58.47497
1.0,50.52672,39.024456,97.42639,22.053528,38.652103,33.795876
0.5,425.90466,154.47653,97.35635,27.120317,162.03078,69.86601
1.0,740.686,141.54848,97.86425,24.470613,191.57149,67.597626
0.2,408.51813,155.819,96.84918,18.10669,159.52293,54.445694
0.25,56.408543,40.672806,96.54971,18.705843,40.331806,30.879606
1.0,748.2643,148.23375,97.44924,24.012217,198.27171,67.12364
0.5,122.39846,64.73287,92.54862,13.287292,64.52247,30.74226
0.01,63.5243,45.923107,93.17105,13.904337,45.562836,26.74662
0.1,65.2793,50.977894,94.86039,12.175515,50.552933,25.678022
0.1,514.3621,310.277,94.241035,13.933374,308.35565,49.261993
1.0,70.16969,50.67947,94.21683,15.853978,50.302307,30.68078
0.1,224.30367,65.39434,88.748985,4.427004,75.65027,15.232973
0.25,589.9414,124.04562,94.206604,14.3100195,162.61143,47.198906
1.0,70.178696,50.56775,93.22146,12.735041,50.192417,26.3955
0.25,79.02682,61.758575,94.775955,12.890683,61.2837,29.365839
0.01,64.034225,40.777256,92.920006,15.967946,40.505024,27.791193
0.25,412.31082,143.74576,87.64944,6.958233,153.60849,29.036541
1.0,76.47813,54.955246,93.43691,14.440385,54.56461,29.961315
0.25,417.577,145.17383,83.85931,6.189987,155.33723,26.884491
28.0,78.81425,53.03256,92.86864,22.814371,52.69045,39.875248
0.25,108.87188,27.990316,85.27339,3.509228,34.077698,7.904731
0.1,442.8747,85.67751,61.363605,0.9067855,115.49604,4.991101
1.0,nan,nan,nan,nan,nan,nan
0.1,254.49925,81.47411,89.38151,6.480667,90.50983,22.226456
2.0,323.56284,83.302765,90.93231,7.9529996,101.36396,27.135624
0.1,438.5475,76.487236,89.43719,8.001615,106.52626,27.888193
0.01,463.7984,101.22816,94.49335,17.398767,130.9848,50.263214
11.0,231.88664,34.847824,80.83826,5.105458,50.661995,13.581457
0.01,460.43872,116.963646,94.42546,22.79915,143.06898,61.020172
0.25,101.72522,56.67999,85.530495,4.802089,56.450745,13.755862
0.01,nan,nan,nan,nan,nan,nan
0.5,469.96982,104.83551,91.96019,14.462132,134.60541,45.133034
0.06,159.02621,87.311485,89.48214,8.197862,87.01121,25.685877
0.25,128.07794,32.23687,83.29878,5.271524,39.572815,12.137766
8.2,27.834932,14.600491,91.18134,9.699098,14.470174,11.735427
0.01,565.61304,140.89984,95.83314,21.794792,173.65297,62.065342
0.1,164.16476,89.915985,89.53133,6.1573544,89.61002,21.317661
0.01,106.807526,59.304214,88.040924,8.391913,59.07116,21.376436
0.1,24.979664,10.904603,88.659584,8.49545,10.863157,9.176438
0.01,341.06665,93.96952,90.88334,9.571614,111.28612,32.09785
0.5,423.60214,78.99361,92.456345,12.440656,107.752716,37.64009
0.05,125.04152,89.03868,94.37097,9.92277,88.49267,29.530008
1.0,nan,nan,nan,nan,nan,nan
0.01,39.340405,20.827864,80.44716,2.1433601,20.687664,3.46088
2.0,nan,nan,nan,nan,nan,nan
0.09,282.2147,94.846756,85.64786,4.9764557,103.08308,19.645601
0.1,15.630672,6.789961,86.51019,3.4137053,6.7515,2.8295853
0.01,187.40315,87.4523,86.838585,3.4173932,87.30503,13.533978
1.0,49.165634,19.61019,74.37779,1.3120413,19.638182,1.6290945
0.2,531.8757,70.48032,51.419083,0.25708747,105.88339,0.74488753
1.0,439.61963,57.923717,71.91489,1.193219,87.14285,5.407404
1.0,nan,nan,nan,nan,nan,nan
0.1,452.11215,64.96411,88.18434,6.8980517,95.58988,23.886488
1.0,205.15807,96.77092,86.58341,4.739018,96.59807,18.336258
0.01,226.26239,125.731,88.86575,5.704091,125.280716,23.643848
0.02,201.3736,85.206764,84.7382,2.3065007,85.15417,9.692958
0.01,27.62556,13.818745,90.26596,7.014659,13.711516,8.7221
0.1,nan,nan,nan,nan,nan,nan
1.0,566.236,92.164,95.428795,17.94227,131.01572,51.243042
0.5,34.20067,17.833544,90.5432,8.554052,17.70351,11.699534
0.1,230.14662,126.27682,91.200165,11.975445,125.841484,39.068172
1.0,11.196993,5.6001153,82.612305,2.6840532,5.4967265,1.703771
1.0,85.44174,38.286114,89.15669,6.7036104,38.220085,14.385565
4.0,40.67831,21.848024,90.592735,9.468973,21.699661,14.028405
0.5,40.67831,21.848024,90.592735,9.468973,21.699661,14.028405
12.0,40.773933,22.005459,90.6347,8.612076,21.854527,13.072077
0.1,46.977562,25.329742,90.63577,12.644591,25.17546,18.758055
0.01,386.33194,86.792755,89.88208,8.771705,111.155464,30.25417
0.1,229.70009,91.65196,87.133965,4.771007,91.765854,17.931818
0.1,476.09445,78.27532,89.14988,10.289405,110.947914,33.638527
0.1,409.0752,62.166855,82.37543,4.3884892,90.10191,16.683266
1.0,394.53574,93.06406,89.49395,7.9209785,117.08334,28.86497
0.2,409.0752,62.166855,82.37543,4.3884892,90.10191,16.683266
0.1,476.09445,78.27532,89.14988,10.289405,110.947914,33.638527
0.01,44.052635,19.881353,82.65876,3.4433334,19.821072,5.5731635
0.2,345.3377,79.955124,86.46834,4.369927,101.28477,17.699932
0.01,382.01468,124.497856,85.88922,6.134085,137.20697,25.7251
0.01,684.02655,91.67904,85.40051,4.650935,137.33955,21.17158
0.1,430.59442,86.8004,86.73124,5.1588364,115.429375,21.269352
3.0,241.45105,91.33144,90.74944,8.953188,93.88262,28.355448
0.5,488.51636,84.78294,89.68018,5.2931547,118.2567,21.894766
0.25,692.616,119.89959,91.55571,10.977627,167.36661,40.093582
0.5,60.645416,34.01145,92.07752,11.562891,33.824024,20.29499
0.2,nan,nan,nan,nan,nan,nan
0.5,103.74104,47.23838,88.35082,6.258549,47.156254,15.279751
0.1,179.00644,75.617096,90.89461,6.830066,75.57082,20.983206
0.1,110.46072,51.460716,90.27084,8.4471245,51.36,19.97622
30.0,60.707287,33.867332,90.800964,8.921102,33.68301,16.734383
0.5,63.107044,30.419102,89.80479,7.49343,30.31818,13.87274
4.53,700.04724,125.506935,92.96625,8.349948,173.32713,33.756115
3.0,344.6777,75.99203,88.0046,6.795336,97.97952,23.929264
0.01,63.36196,22.593206,89.54799,7.836809,23.890028,12.696529
0.05,458.41077,66.513176,86.07839,5.777687,97.616974,21.289259
0.25,259.52502,144.7686,90.87024,6.4264073,144.23085,27.001713
0.12,247.8349,110.78058,90.946106,6.3139634,110.647026,24.081614
0.1,183.81389,73.349655,90.70937,8.106513,73.4375,23.350452
0.14,82.333954,49.21957,92.915985,14.643786,48.962963,28.698277
0.25,247.8349,110.78058,90.946106,6.3139634,110.647026,24.081614
0.01,33.79612,15.471401,89.00199,4.349549,15.405897,6.015279
0.1,616.2481,129.8945,95.94307,19.828579,170.13512,58.360367
1.02,714.6927,136.18628,93.351006,16.731344,184.48668,53.295464
1.0,379.57443,94.51644,88.19369,5.3610315,116.50603,21.951624
1.0,412.69574,139.71451,88.81091,8.384108,151.34106,32.78521
0.2,269.05963,110.389015,93.46265,12.806562,110.3586,38.75072
0.25,524.7226,110.47081,94.466034,15.918459,144.75356,49.01945
0.1,98.584175,64.163994,96.1259,19.901731,63.804092,39.918785
0.1,229.33846,70.68656,87.40173,4.6854124,79.84708,16.390285
1.0,633.1621,145.01367,96.481,23.793966,184.42805,66.107925
0.1,52.713837,29.539028,91.68159,10.959852,29.359156,18.19937
0.1,253.47876,99.47441,90.30488,6.3975744,100.42381,23.21534
1.0,374.0368,140.95459,91.13862,9.2455635,145.15561,34.57196
0.1,177.18121,56.549107,94.47995,14.110596,62.905754,31.614546
0.01,314.50824,34.9912,80.918945,2.4329875,54.75322,7.67291
0.01,410.60077,53.209354,92.17931,11.442269,80.378334,30.976248
0.25,738.21027,156.78539,96.69384,14.394639,204.81909,49.194706
0.01,409.45163,171.53032,91.61766,14.180127,171.4368,47.444427
0.1,319.1144,35.98034,81.738846,2.381445,56.136982,7.64927
0.25,305.86652,159.5526,93.452065,16.06874,159.06627,50.513767
0.1,115.21926,79.5304,97.152565,18.464874,79.06011,42.09867
0.48,287.30563,165.86583,93.39057,14.123452,165.16307,46.96762
0.01,331.4431,86.576256,82.83799,2.9138248,104.74888,13.223947
1.0,123.6604,85.20725,95.365395,15.892449,84.71046,39.487988
1.0,258.58698,101.18376,87.62298,4.303927,102.29689,17.590591
2.0,313.6439,163.37874,91.37078,11.637289,162.88004,41.386208
0.01,nan,nan,nan,nan,nan,nan
0.5,123.6604,85.20725,95.365395,15.892449,84.71046,39.487988
3.0,123.6604,85.20725,95.365395,15.892449,84.71046,39.487988
0.5,404.31586,106.16823,88.404366,5.832097,128.18625,24.23081
0.5,131.14932,69.12678,87.04963,3.3025923,68.90923,11.464056
0.1,566.3639,154.75192,95.85337,27.045238,183.8898,71.35973
0.25,129.67729,85.56627,93.282104,15.519599,85.10568,38.972088
0.25,669.703,178.0668,97.73251,30.485676,213.92964,78.00409
0.01,129.67729,85.56627,93.282104,15.519599,85.10568,38.972088
0.1,418.02185,110.624084,87.48892,6.347015,133.15427,26.065447
0.25,254.56305,131.04845,93.75532,8.068316,130.6847,30.501553
0.01,120.246956,60.92345,91.935,12.117897,60.75193,28.034237
0.25,330.39865,173.69902,92.79077,9.077666,173.14023,35.66495
2.1,175.4361,93.895584,91.93992,10.922866,93.60026,32.381226
1.0,1372.547,198.21562,98.091965,39.796726,291.27164,92.54122
0.01,732.39496,253.0779,97.02927,17.467552,271.5616,56.5277
0.09,183.34236,98.26933,91.989914,9.77414,97.959435,30.71846
0.01,146.11359,96.12115,93.206215,11.81858,95.612144,34.471275
0.01,352.58286,94.93487,87.801155,6.2500734,113.48117,24.183254
1.2,477.6492,142.942,89.18244,7.474461,163.53482,30.959383
0.25,520.87604,94.9739,86.84555,7.203912,130.47324,28.227674
0.4,137.24025,80.8111,92.446915,10.946141,80.46931,30.081404
2.0,322.1549,144.86124,90.82254,7.655205,144.67033,30.447325
0.1,128.50237,78.23997,91.45262,10.156606,77.87905,28.137424
3.8,469.0173,166.70618,89.51343,8.35371,176.54008,33.885857
0.01,1354.4155,236.93857,98.04211,43.807907,329.68927,97.984566
1.0,348.0056,185.64589,94.142395,8.551355,185.00298,34.698315
0.1,293.56543,116.10326,91.44124,8.044112,116.76096,29.135757
0.01,348.0056,185.64589,94.142395,8.551355,185.00298,34.698315
0.78,477.08395,170.82315,89.75795,10.414536,180.27478,39.305397
0.1,587.0606,148.78563,91.23605,7.6575665,182.15628,32.15931
0.25,154.12166,91.56228,90.76264,9.460025,91.172646,29.015945
0.1,301.78674,121.21219,92.098465,7.59642,121.20673,28.453896
0.5,520.01044,137.18806,91.796005,9.3755045,165.33217,36.081154
0.1,806.5016,204.10852,95.10276,11.502006,250.02618,43.348763
1.0,263.31598,138.2154,95.49053,16.283773,137.79861,49.00699
0.01,nan,nan,nan,nan,nan,nan
0.3,162.2777,71.17656,95.07881,14.663407,71.10193,34.427044
0.5,126.94603,93.5323,98.88397,25.202175,92.92934,55.18817
1.0,606.4918,164.93575,97.10319,21.310265,196.36655,62.373623
0.1,98.26735,40.705948,91.70586,6.5009527,40.68512,14.527874
0.1,301.4988,167.74294,97.667885,18.3507,167.10031,55.446903
0.1,826.70953,220.84317,97.407326,27.766113,264.8257,74.74724
75.0,230.60081,134.23358,97.43782,19.723177,133.68082,54.7034
0.15,171.6598,78.56969,95.89843,17.635979,78.452,40.722614
0.25,196.09174,138.0802,97.35866,20.348007,137.23105,56.22356
2.0,826.70953,220.84317,97.407326,27.766113,264.8257,74.74724
1.0,615.98926,171.81177,96.14654,16.473024,202.45302,53.445366
0.25,615.98926,171.81177,96.14654,16.473024,202.45302,53.445366
0.1,174.29611,60.73163,73.00603,1.1902755,64.91548,4.315636
0.5,378.0912,151.95486,88.79561,5.8360686,151.94666,25.656593
2.43,201.58261,135.8229,90.57819,11.3036995,135.05219,38.563354
0.5,204.997,143.58723,94.073074,22.528206,142.70506,60.533596
1.0,237.93951,105.47199,75.84463,1.0916233,105.35458,5.6584334
1.0,357.61386,182.3205,92.587685,11.123201,181.79074,41.072517
0.25,115.329506,58.08409,76.59631,1.3884654,57.921673,4.653202
0.15,181.32533,114.90604,92.05323,11.642632,114.34029,36.957195
0.25,348.42734,183.24533,92.40429,9.83026,182.64441,37.941463
0.01,214.19475,149.37221,93.94169,15.491783,148.45312,48.525177
0.55,632.94476,181.0367,92.36447,8.961383,211.11447,36.416576
0.12,752.6568,241.26566,94.83524,12.552797,267.86758,45.963776
0.01,642.0079,205.17705,93.44298,8.092241,228.1055,34.288452
2.0,164.86256,102.56912,89.73707,5.236152,102.08565,20.285063
12.0,341.67902,201.36742,97.95195,23.254913,200.40533,65.922226
1.0,642.1158,187.15387,93.13637,9.9661665,216.53046,39.128906
0.01,153.98756,53.573536,95.59579,10.303088,57.30493,24.336706
0.1,488.9561,144.37582,90.4659,7.0546103,166.1226,29.882225
0.01,854.30707,238.53851,95.27645,12.923854,280.95636,46.88932
0.01,154.32686,68.12704,95.11367,13.24829,68.049675,31.494013
0.1,650.6643,191.6792,87.69459,5.7693324,220.76817,27.219664
0.01,659.511,197.19621,91.876816,12.167387,225.68832,44.641277
0.01,783.73425,266.73474,97.00126,21.21114,288.23013,63.75197
0.1,670.21387,160.78378,94.39462,16.025293,201.01138,52.494385
1.5,504.0957,151.50742,89.7875,7.4887877,173.01468,31.379496
0.1,670.21387,160.78378,94.39462,16.025293,201.01138,52.494385
0.01,417.28366,185.81972,98.27326,30.802774,185.57837,77.20053
1.0,600.2516,130.77896,87.43845,5.8517313,169.3278,26.410288
